country,year,co2,population,surface_km2,co2_per_km2
Sweden,2019,40.8340,10279122,450295,0.0000906828
Sweden,2020,36.7030,10353680,450295,0.0000815088
Sweden,2021,38.6340,10416136,450295,0.0000857971
Sweden,2022,37.4740,10487333,450295,0.0000832210
Sweden,2023,36.5560,10551493,450295,0.0000811823
Switzerland,1950,10.2330,4692642,41285,0.0002478624
Switzerland,1951,12.2980,4748088,41285,0.0002978806
Switzerland,1952,11.2250,4811614,41285,0.0002718905
Switzerland,1953,10.3330,4875655,41285,0.0002502846
Switzerland,1954,12.5930,4938751,41285,0.0003050260
Switzerland,1955,13.6140,5002116,41285,0.0003297566
Switzerland,1956,17.0610,5065626,41285,0.0004132494
Switzerland,1957,17.6940,5130170,41285,0.0004285818
Switzerland,1958,16.2850,5196449,41285,0.0003944532
Switzerland,1959,16.6020,5262809,41285,0.0004021315
Switzerland,1960,19.4990,5327776,41285,0.0004723023
Switzerland,1961,20.3610,5434125,41285,0.0004931815
Switzerland,1962,24.1230,5573701,41285,0.0005843042
Switzerland,1963,29.0700,5694162,41285,0.0007041298
Switzerland,1964,28.1290,5789156,41285,0.0006813370
Switzerland,1965,30.3290,5856417,41285,0.0007346252
Switzerland,1966,31.4890,5917969,41285,0.0007627225
Switzerland,1967,32.5190,5991734,41285,0.0007876711
Switzerland,1968,35.9810,6067659,41285,0.0008715272
Switzerland,1969,38.0470,6136354,41285,0.0009215696
Switzerland,1970,40.2440,6180925,41285,0.0009747850
Switzerland,1971,41.8860,6213535,41285,0.0010145573
Switzerland,1972,42.9130,6261087,41285,0.0010394332
Switzerland,1973,46.1980,6307408,41285,0.0011190021
Switzerland,1974,41.4210,6341381,41285,0.0010032942
Switzerland,1975,39.0460,6338600,41285,0.0009457672
Switzerland,1976,40.4310,6302555,41285,0.0009793145
Switzerland,1977,41.0310,6281365,41285,0.0009938476
Switzerland,1978,42.1620,6282044,41285,0.0010212426
Switzerland,1979,39.8550,6294719,41285,0.0009653627
Switzerland,1980,40.4780,6319848,41285,0.0009804529
Switzerland,1981,38.7980,6354561,41285,0.0009397602
Switzerland,1982,36.5710,6391805,41285,0.0008858181
Switzerland,1983,40.0070,6419309,41285,0.0009690444
Switzerland,1984,39.1120,6442418,41285,0.0009473659
Switzerland,1985,39.7620,6470959,41285,0.0009631101
Switzerland,1986,42.2260,6504748,41285,0.0010227928
Switzerland,1987,40.1820,6545771,41285,0.0009732833
Switzerland,1988,40.6360,6594145,41285,0.0009842800
Switzerland,1989,39.3890,6647786,41285,0.0009540753
Switzerland,1990,44.1490,6713167,41285,0.0010693714
Switzerland,1991,46.1320,6796942,41285,0.0011174034
Switzerland,1992,46.0180,6875049,41285,0.0011146421
Switzerland,1993,43.6100,6938107,41285,0.0010563159
Switzerland,1994,42.6700,6993594,41285,0.0010335473
Switzerland,1995,43.4140,7040481,41285,0.0010515684
Switzerland,1996,44.1080,7071884,41285,0.0010683783
Switzerland,1997,43.0460,7089163,41285,0.0010426547
Switzerland,1998,44.6230,7110294,41285,0.0010808526
Switzerland,1999,44.4460,7144118,41285,0.0010765653
Switzerland,2000,43.6210,7184003,41285,0.0010565823
Switzerland,2001,45.0870,7226391,41285,0.0010920916
Switzerland,2002,43.4670,7278744,41285,0.0010528521
Switzerland,2003,44.6500,7333450,41285,0.0010815066
Switzerland,2004,45.2330,7384196,41285,0.0010956280
Switzerland,2005,45.7770,7431824,41285,0.0011088047
Switzerland,2006,45.3650,7478514,41285,0.0010988252
Switzerland,2007,43.3580,7545386,41285,0.0010502119
Switzerland,2008,44.6990,7641729,41285,0.0010826935
Switzerland,2009,43.5230,7737642,41285,0.0010542086
Switzerland,2010,45.0340,7825751,41285,0.0010908078
Switzerland,2011,40.9730,7914378,41285,0.0009924428
Switzerland,2012,42.2410,7998927,41285,0.0010231561
Switzerland,2013,43.1710,8091197,41285,0.0010456825
Switzerland,2014,39.2210,8190238,41285,0.0009500061
Switzerland,2015,38.7190,8283940,41285,0.0009378467
Switzerland,2016,39.1720,8374902,41285,0.0009488192
Switzerland,2017,38.1650,8453628,41285,0.0009244278
Switzerland,2018,36.8590,8516339,41285,0.0008927940
Switzerland,2019,36.7210,8577526,41285,0.0008894514
Switzerland,2020,34.2280,8640582,41285,0.0008290662
Switzerland,2021,35.7800,8707018,41285,0.0008666586
Switzerland,2022,32.8190,8792180,41285,0.0007949376
Switzerland,2023,32.7370,8870564,41285,0.0007929514
Thailand,1950,0.9560,20428403,513120,0.0000018631
Thailand,1951,1.0910,20965189,513120,0.0000021262
Thailand,1952,1.2780,21527581,513120,0.0000024906
Thailand,1953,1.6440,22109322,513120,0.0000032039
Thailand,1954,2.0500,22713342,513120,0.0000039952
Thailand,1955,2.3730,23343179,513120,0.0000046246
Thailand,1956,2.6180,23997265,513120,0.0000051021
Thailand,1957,2.9220,24674830,513120,0.0000056946
Thailand,1958,3.0170,25367009,513120,0.0000058797
Thailand,1959,3.3210,26088018,513120,0.0000064722
Thailand,1960,3.7090,26851750,513120,0.0000072283
Thailand,1961,4.1410,27650337,513120,0.0000080702
Thailand,1962,5.0290,28481047,513120,0.0000098008
Thailand,1963,5.5640,29342315,513120,0.0000108435
Thailand,1964,7.4740,30232139,513120,0.0000145658
Thailand,1965,7.4450,31149335,513120,0.0000145093
Thailand,1966,9.4710,32086073,513120,0.0000184577
Thailand,1967,12.1570,33037798,513120,0.0000236923
Thailand,1968,17.0830,34002562,513120,0.0000332924
Thailand,1969,14.5490,34973784,513120,0.0000283540
Thailand,1970,15.3620,35954411,513120,0.0000299384
Thailand,1971,19.2130,36937393,513120,0.0000374435
Thailand,1972,21.7710,37933932,513120,0.0000424287
Thailand,1973,24.3570,38947791,513120,0.0000474684
Thailand,1974,24.1160,39952895,513120,0.0000469988
Thailand,1975,24.2540,40939998,513120,0.0000472677
Thailand,1976,28.5640,41896510,513120,0.0000556673
Thailand,1977,31.8780,42843974,513120,0.0000621258
Thailand,1978,34.7600,43788974,513120,0.0000677424
Thailand,1979,36.3960,44718435,513120,0.0000709308
Thailand,1980,39.7510,45650030,513120,0.0000774692
Thailand,1981,37.5410,46575852,513120,0.0000731622
Thailand,1982,37.3570,47494576,513120,0.0000728036
Thailand,1983,41.7850,48423308,513120,0.0000814332
Thailand,1984,45.1550,49351711,513120,0.0000880009
Thailand,1985,47.8650,50270753,513120,0.0000932823
Thailand,1986,48.9700,51177832,513120,0.0000954358
Thailand,1987,53.8140,52074109,513120,0.0001048761
Thailand,1988,60.7320,52969595,513120,0.0001183583
Thailand,1989,71.6960,53848956,513120,0.0001397256
Thailand,1990,86.5630,54738328,513120,0.0001686993
Thailand,1991,95.0450,55637437,513120,0.0001852296
Thailand,1992,105.5130,56528829,513120,0.0002056303
Thailand,1993,121.8550,57408199,513120,0.0002374786
Thailand,1994,136.8700,58260857,513120,0.0002667407
Thailand,1995,153.6500,59098229,513120,0.0002994426
Thailand,1996,173.5660,59920058,513120,0.0003382562
Thailand,1997,181.2030,60724589,513120,0.0003531396
Thailand,1998,159.7040,61522633,513120,0.0003112410
Thailand,1999,167.2350,62299039,513120,0.0003259179
Thailand,2000,167.3520,63007813,513120,0.0003261459
Thailand,2001,172.2670,63651139,513120,0.0003357246
Thailand,2002,184.6650,64266431,513120,0.0003598866
Thailand,2003,191.0880,64868164,513120,0.0003724041
Thailand,2004,207.3310,65452051,513120,0.0004040595
Thailand,2005,214.3250,66017415,513120,0.0004176898
Thailand,2006,215.8250,66567685,513120,0.0004206131
Thailand,2007,224.0830,67102389,513120,0.0004367068
Thailand,2008,224.2490,67619834,513120,0.0004370303
Thailand,2009,228.8360,68121076,513120,0.0004459698
Thailand,2010,241.0190,68579442,513120,0.0004697127
Thailand,2011,244.8780,69007211,513120,0.0004772334
Thailand,2012,262.3480,69436091,513120,0.0005112800
Thailand,2013,263.7540,69845115,513120,0.0005140201
Thailand,2014,272.4880,70216362,513120,0.0005310415
Thailand,2015,277.0990,70540790,513120,0.0005400277
Thailand,2016,284.0450,70859837,513120,0.0005535645
Thailand,2017,283.3480,71160184,513120,0.0005522061
Thailand,2018,288.3050,71376080,513120,0.0005618666
Thailand,2019,281.8770,71522265,513120,0.0005493393
Thailand,2020,271.9230,71641484,513120,0.0005299404
Thailand,2021,267.1420,71727340,513120,0.0005206229
Thailand,2022,272.5730,71735320,513120,0.0005312071
Thailand,2023,264.3890,71702438,513120,0.0005152576
Turkey,1950,9.4880,21021141,783562,0.0000121088
Turkey,1951,10.1840,21643879,783562,0.0000129971
Turkey,1952,10.4740,22290092,783562,0.0000133672
Turkey,1953,12.9650,22958552,783562,0.0000165462
Turkey,1954,13.4330,23636110,783562,0.0000171435
Turkey,1955,13.6190,24310513,783562,0.0000173809
Turkey,1956,14.3590,25057602,783562,0.0000183253
Turkey,1957,15.9700,25880920,783562,0.0000203813
Turkey,1958,16.0350,26704965,783562,0.0000204642
Turkey,1959,17.1920,27526336,783562,0.0000219408
Turkey,1960,16.7990,28329894,783562,0.0000214393
Turkey,1961,17.3410,29119233,783562,0.0000221310
Turkey,1962,21.6050,29916149,783562,0.0000275728
Turkey,1963,22.6400,30726846,783562,0.0000288937
Turkey,1964,26.3030,31543071,783562,0.0000335685
Turkey,1965,27.3530,32345215,783562,0.0000349085
Turkey,1966,31.5060,33177680,783562,0.0000402087
Turkey,1967,33.4790,34050420,783562,0.0000427267
Turkey,1968,36.2650,34921677,783562,0.0000462822
Turkey,1969,38.7530,35787778,783562,0.0000494575
Turkey,1970,42.5790,36638459,783562,0.0000543403
Turkey,1971,47.6380,37518611,783562,0.0000607967
Turkey,1972,53.7220,38430215,783562,0.0000685613
Turkey,1973,59.3100,39329534,783562,0.0000756928
Turkey,1974,60.9290,40210234,783562,0.0000777590
Turkey,1975,65.4190,41053124,783562,0.0000834892
Turkey,1976,73.3590,41899990,783562,0.0000936225
Turkey,1977,81.1210,42773300,783562,0.0001035285
Turkey,1978,76.7140,43645306,783562,0.0000979042
Turkey,1979,75.0380,44510430,783562,0.0000957652
Turkey,1980,75.2120,45408816,783562,0.0000959873
Turkey,1981,79.1860,46321190,783562,0.0001010590
Turkey,1982,86.2100,47322103,783562,0.0001100232
Turkey,1983,89.8120,48447413,783562,0.0001146202
Turkey,1984,94.9060,49574064,783562,0.0001211212
Turkey,1985,105.6620,50687118,783562,0.0001348483
Turkey,1986,115.6180,51777769,783562,0.0001475544
Turkey,1987,128.4420,52843669,783562,0.0001639207
Turkey,1988,124.7280,53909627,783562,0.0001591808
Turkey,1989,137.5700,54976718,783562,0.0001755700
Turkey,1990,151.6150,56015626,783562,0.0001934946
Turkey,1991,158.1260,57009892,783562,0.0002018041
Turkey,1992,164.0650,57990120,783562,0.0002093836
Turkey,1993,171.1390,58999167,783562,0.0002184116
Turkey,1994,167.5660,60033831,783562,0.0002138516
Turkey,1995,181.3550,61024501,783562,0.0002314495
Turkey,1996,199.6470,61951134,783562,0.0002547941
Turkey,1997,212.1080,62852969,783562,0.0002706971
Turkey,1998,212.1350,63734384,783562,0.0002707316
Turkey,1999,207.9280,64591916,783562,0.0002653625
Turkey,2000,229.9370,65425958,783562,0.0002934509
Turkey,2001,213.5810,66245126,783562,0.0002725770
Turkey,2002,221.2260,67048793,783562,0.0002823338
Turkey,2003,236.7660,67831736,783562,0.0003021663
Turkey,2004,244.7690,68592621,783562,0.0003123799
Turkey,2005,264.8710,69329555,783562,0.0003380345
Turkey,2006,282.3680,70045352,783562,0.0003603646
Turkey,2007,313.6930,70750595,783562,0.0004003423
Turkey,2008,310.6220,71562344,783562,0.0003964230
Turkey,2009,316.4120,72464845,783562,0.0004038123
Turkey,2010,316.1930,73346766,783562,0.0004035328
Turkey,2011,342.0570,74215200,783562,0.0004365411
Turkey,2012,356.1070,75197195,783562,0.0004544720
Turkey,2013,347.3320,76403032,783562,0.0004432732
Turkey,2014,364.0280,78036154,783562,0.0004645810
Turkey,2015,384.9300,80014221,783562,0.0004912566
Turkey,2016,405.9500,81652086,783562,0.0005180828
Turkey,2017,430.9010,83083668,783562,0.0005499259
Turkey,2018,422.0590,84415966,783562,0.0005386415
Turkey,2019,402.6920,85357671,783562,0.0005139249
Turkey,2020,412.9270,86091691,783562,0.0005269870
Turkey,2021,452.7030,86686255,783562,0.0005777501
Turkey,2022,437.3050,87058470,783562,0.0005580988
Turkey,2023,432.0770,87270503,783562,0.0005514267
Ukraine,1950,131.6850,37310887,603628,0.0002181559
Ukraine,1951,142.7220,37807755,603628,0.0002364403
Ukraine,1952,152.8330,38306713,603628,0.0002531907
Ukraine,1953,161.6890,38806089,603628,0.0002678620
Ukraine,1954,176.5930,39320025,603628,0.0002925527
Ukraine,1955,200.2390,39859716,603628,0.0003317258
Ukraine,1956,219.5310,40419148,603628,0.0003636859
Ukraine,1957,240.2230,40998772,603628,0.0003979653
Ukraine,1958,256.3870,41627069,603628,0.0004247434
Ukraine,1959,269.5330,42244270,603628,0.0004465217
Ukraine,1960,280.5820,42824098,603628,0.0004648260
Ukraine,1961,289.2940,43399768,603628,0.0004792587
Ukraine,1962,303.5490,43943674,603628,0.0005028743
Ukraine,1963,325.4980,44462369,603628,0.0005392361
Ukraine,1964,346.1270,44951157,603628,0.0005734111
Ukraine,1965,367.1220,45386896,603628,0.0006081925
Ukraine,1966,387.6480,45802523,603628,0.0006421968
Ukraine,1967,405.2750,46215987,603628,0.0006713986
Ukraine,1968,416.5930,46614334,603628,0.0006901486
Ukraine,1969,433.8210,46976251,603628,0.0007186893
Ukraine,1970,456.3170,47261308,603628,0.0007559573
Ukraine,1971,484.2030,47573291,603628,0.0008021546
Ukraine,1972,509.4390,47946891,603628,0.0008439618
Ukraine,1973,530.9120,48277120,603628,0.0008795351
Ukraine,1974,551.0680,48576573,603628,0.0009129265
Ukraine,1975,579.2280,48865229,603628,0.0009595778
Ukraine,1976,601.5090,49120841,603628,0.0009964896
Ukraine,1977,621.9200,49336485,603628,0.0010303034
Ukraine,1978,643.2090,49521243,603628,0.0010655718
Ukraine,1979,648.5470,49721385,603628,0.0010744150
Ukraine,1980,674.1170,49955148,603628,0.0011167756
Ukraine,1981,661.0460,50189280,603628,0.0010951215
Ukraine,1982,673.5770,50402724,603628,0.0011158810
Ukraine,1983,683.0550,50637026,603628,0.0011315827
Ukraine,1984,689.0770,50887600,603628,0.0011415590
Ukraine,1985,743.4150,51108771,603628,0.0012315781
Ukraine,1986,740.5040,51318737,603628,0.0012267556
Ukraine,1987,733.8840,51515727,603628,0.0012157885
Ukraine,1988,727.3150,51724853,603628,0.0012049060
Ukraine,1989,683.6540,51917826,603628,0.0011325750
Ukraine,1990,706.2270,52054094,603628,0.0011699706
Ukraine,1991,632.9240,52170967,603628,0.0010485332
Ukraine,1992,589.2830,52323675,603628,0.0009762354
Ukraine,1993,510.3200,52350122,603628,0.0008454214
Ukraine,1994,419.4920,52076000,603628,0.0006949512
Ukraine,1995,390.0720,51665535,603628,0.0006462126
Ukraine,1996,351.7700,51226110,603628,0.0005827596
Ukraine,1997,340.5140,50786882,603628,0.0005641123
Ukraine,1998,328.8080,50379728,603628,0.0005447196
Ukraine,1999,298.5790,49976444,603628,0.0004946407
Ukraine,2000,285.6740,49556655,603628,0.0004732617
Ukraine,2001,303.8910,49106855,603628,0.0005034409
Ukraine,2002,295.9010,48677280,603628,0.0004902042
Ukraine,2003,307.2450,48315132,603628,0.0005089973
Ukraine,2004,310.6260,47979502,603628,0.0005145984
Ukraine,2005,313.5310,47585558,603628,0.0005194110
Ukraine,2006,333.0620,47278690,603628,0.0005517670
Ukraine,2007,336.8200,47062802,603628,0.0005579927
Ukraine,2008,325.9830,46819168,603628,0.0005400396
Ukraine,2009,277.5930,46623732,603628,0.0004598743
Ukraine,2010,294.3660,46456002,603628,0.0004876613
Ukraine,2011,308.3760,46307852,603628,0.0005108709
Ukraine,2012,304.4240,46210051,603628,0.0005043239
Ukraine,2013,297.4790,46126762,603628,0.0004928184
Ukraine,2014,257.6390,45972378,603628,0.0004268175
Ukraine,2015,223.7880,45784903,603628,0.0003707383
Ukraine,2016,233.9610,45616831,603628,0.0003875914
Ukraine,2017,223.0810,45436036,603628,0.0003695670
Ukraine,2018,231.6640,45208903,603628,0.0003837860
Ukraine,2019,221.9430,44957450,603628,0.0003676818
Ukraine,2020,206.8240,44680009,603628,0.0003426349
Ukraine,2021,210.1530,44298641,603628,0.0003481499
Ukraine,2022,141.1260,41048767,603628,0.0002337963
Ukraine,2023,136.4610,37732832,603628,0.0002260680
United Kingdom,1950,500.7920,50121020,243610,0.0020557120
United Kingdom,1951,545.2530,50346822,243610,0.0022382209
United Kingdom,1952,528.7060,50496231,243610,0.0021702968
United Kingdom,1953,540.2110,50727037,243610,0.0022175239
United Kingdom,1954,553.0100,50958246,243610,0.0022700628
United Kingdom,1955,576.9520,51176749,243610,0.0023683428
United Kingdom,1956,574.3240,51400459,243610,0.0023575551
United Kingdom,1957,570.7140,51655911,243610,0.0023427363
United Kingdom,1958,556.3160,51935639,243610,0.0022836337
United Kingdom,1959,546.6060,52226466,243610,0.0022437749
United Kingdom,1960,584.0200,52538549,243610,0.0023973564
United Kingdom,1961,588.6150,52884952,243610,0.0024162185
United Kingdom,1962,592.9320,53272836,243610,0.0024339395
United Kingdom,1963,603.3860,53652940,243610,0.0024768523
United Kingdom,1964,607.8660,54009131,243610,0.0024952424
United Kingdom,1965,622.1120,54359022,243610,0.0025537211
United Kingdom,1966,618.0750,54676346,243610,0.0025371495
United Kingdom,1967,592.0570,54973659,243610,0.0024303477
United Kingdom,1968,606.4880,55240654,243610,0.0024895858
United Kingdom,1969,628.3830,55456208,243610,0.0025794631
United Kingdom,1970,652.5770,55663801,243610,0.0026787776
United Kingdom,1971,660.3880,55890372,243610,0.0027108411
United Kingdom,1972,648.0260,56079239,243610,0.0026600961
United Kingdom,1973,659.5770,56188788,243610,0.0027075120
United Kingdom,1974,617.1840,56224550,243610,0.0025334921
United Kingdom,1975,603.2470,56220138,243610,0.0024762818
United Kingdom,1976,598.5260,56201144,243610,0.0024569024
United Kingdom,1977,604.3620,56175831,243610,0.0024808587
United Kingdom,1978,604.7140,56175552,243610,0.0024823037
United Kingdom,1979,644.5130,56218759,243610,0.0026456755
United Kingdom,1980,579.0350,56282102,243610,0.0023768934
United Kingdom,1981,560.5550,56304591,243610,0.0023010344
United Kingdom,1982,548.2400,56292761,243610,0.0022504823
United Kingdom,1983,545.4850,56332059,243610,0.0022391733
United Kingdom,1984,529.1080,56451312,243610,0.0021719470
United Kingdom,1985,559.6270,56606416,243610,0.0022972251
United Kingdom,1986,568.5540,56751925,243610,0.0023338697
United Kingdom,1987,571.6680,56886020,243610,0.0023466524
United Kingdom,1988,570.2940,57026540,243610,0.0023410123
United Kingdom,1989,581.5760,57182137,243610,0.0023873240
United Kingdom,1990,601.9450,57367867,243610,0.0024709372
United Kingdom,1991,609.4130,57555199,243610,0.0025015927
United Kingdom,1992,593.8460,57719272,243610,0.0024376914
United Kingdom,1993,579.6130,57861036,243610,0.0023792660
United Kingdom,1994,574.0170,58003200,243610,0.0023562949
United Kingdom,1995,566.1590,58154632,243610,0.0023240384
United Kingdom,1996,586.7610,58298563,243610,0.0024086080
United Kingdom,1997,562.7080,58447090,243610,0.0023098723
United Kingdom,1998,568.5440,58626822,243610,0.0023338287
United Kingdom,1999,561.6500,58838660,243610,0.0023055293
United Kingdom,2000,569.0340,59057336,243610,0.0023358401
United Kingdom,2001,577.9710,59288095,243610,0.0023725258
United Kingdom,2002,560.2730,59540763,243610,0.0022998769
United Kingdom,2003,571.6190,59820385,243610,0.0023464513
